Ind,match_id,match_round,league_id,league_name,league_round_name,parent_league_id,parent_league_season,match_time_utc,home_team_id,home_team,home_team_color,away_team_id,away_team,away_team_color,id,event_type,team_id,player_id,player_name,x,y,min,min_added,is_blocked,is_on_target,blocked_x,blocked_y,goal_crossed_y,goal_crossed_z,expected_goals,expected_goals_on_target,shot_type,situation,period,is_own_goal,on_goal_shot_x,on_goal_shot_y,on_goal_shot_zoom_ratio,first_name,last_name,team_color
59,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445680189,AttemptSaved,8636,181276,Romelu Lukaku,80.0072849913311,25.3024991178513,66,NA,TRUE,TRUE,85.0647058816,26.5165625,33.39,1.219999994,0.0233471989631653,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.16137566137566,0.322751321164021,1,Romelu,Lukaku,#1c1b1b
60,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445682553,Miss,8636,541820,Nicolo Barella,83.9490325633311,24.6298089222,68,NA,FALSE,FALSE,NA,NA,34.4575,7.1133793248,0.0333004295825958,NA,RightFoot,SetPiece,SecondHalf,FALSE,0.956442464868836,0.677248677248677,0.359885208296828,Nicolo,Barella,#1c1b1b
61,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445684025,AttemptSaved,8636,593118,Denzel Dumfries,99.6896566197541,25.4759383821487,69,NA,TRUE,TRUE,100.25862069,26.4009375,37.12625,0.802631575,0.013270765542984,NA,Header,FromCorner,SecondHalf,FALSE,0.172949735449736,0.212336395502645,1,Denzel,Dumfries,#1c1b1b
62,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445685531,Miss,8636,690230,Lautaro Martinez,100.637932481754,30.2200000915527,71,NA,FALSE,FALSE,NA,NA,29.547619046,1.2456842044,0.202455818653107,NA,Header,RegularPlay,SecondHalf,FALSE,2,0.279779339923931,0.84898395691053,Lautaro,Martinez,#1c1b1b
63,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445686597,AttemptSaved,8636,690230,Lautaro Martinez,82.2597121753311,31.7125,72,NA,TRUE,TRUE,90.8,32.78,34.68625,1.219999994,0.0476307272911072,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.818452380952381,0.322751321164021,1,Lautaro,Martinez,#1c1b1b
64,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445687513,AttemptSaved,8636,593118,Denzel Dumfries,91.3000030517578,17.7635674153436,73,NA,TRUE,TRUE,92.7,19.6552866269,31.255,0.2696842092,0.0449335873126984,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,1.72619047619048,0.0713450288888889,1,Denzel,Dumfries,#1c1b1b
65,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445687975,Miss,8636,541820,Nicolo Barella,84.6247590000656,29.2954749065351,73,NA,FALSE,FALSE,NA,NA,35.3725,6.2704827704,0.0502273142337799,NA,LeftFoot,FromCorner,SecondHalf,FALSE,0.851762002455113,0.677248677248677,0.408262026025262,Nicolo,Barella,#1c1b1b
66,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445690355,AttemptSaved,9888,896377,Lameck Banda,86.6750032757518,48.6950307755129,76,NA,FALSE,TRUE,103.6724137932,34.99125,36.97375,1.0979999946,0.0361099541187286,0.1725,RightFoot,RegularPlay,SecondHalf,FALSE,0.21329365079365,0.290476189047619,1,Lameck,Banda,#ED1921
67,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445690971,Miss,9888,799230,Federico Baschirotto,98.2456155070393,36.1349994182587,77,NA,FALSE,FALSE,NA,NA,24.6998726165,1.0723157842,0.157329082489014,NA,Header,FromCorner,SecondHalf,FALSE,2,0.115301193196823,0.406446045750552,Federico,Baschirotto,#ED1921
68,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445692049,AttemptSaved,8636,188555,Stefan de Vrij,98.3421052628,32.1699988365173,78,NA,FALSE,TRUE,104.3362068966,34.53375,34.305,1.2585263096,0.155740231275558,0.0479,Header,FromCorner,SecondHalf,FALSE,0.919312169312169,0.332943468148148,1,Stefan,de Vrij,#1c1b1b
69,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445693423,AttemptSaved,8636,690230,Lautaro Martinez,90.5999984741211,38.4523796715351,80,NA,FALSE,TRUE,101.9655172416,35.6775,33.5425,0.5714736814,0.127874046564102,0.0307,RightFoot,RegularPlay,SecondHalf,FALSE,1.12103174603175,0.151183513597884,1,Lautaro,Martinez,#1c1b1b
70,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445696281,AttemptSaved,8636,181276,Romelu Lukaku,93.5999984741211,29.8838088807676,83,NA,FALSE,TRUE,96.8947368413,30.72125,33.31375,0.9374736796,0.102070093154907,0.0321,LeftFoot,RegularPlay,SecondHalf,FALSE,1.18154761904762,0.24800890994709,1,Romelu,Lukaku,#1c1b1b
71,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445706361,Miss,8636,690230,Lautaro Martinez,95.5438581755607,28.0347606215351,90,4,FALSE,FALSE,101.0172413796,35.75375,44.5612738809,0.5329473658,0.0276813507080078,NA,Header,FromCorner,SecondHalf,FALSE,0,0.0504624131340663,0.357911369653627,Lautaro,Martinez,#1c1b1b
72,3919077,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",9888,Lecce,#ED1921,8636,Inter,#1c1b1b,2445706435,Goal,8636,593118,Denzel Dumfries,100.163794550754,34.9912494182587,90,5,FALSE,TRUE,NA,NA,35.44875,1.7465263072,0.485053062438965,0.6431,OtherBodyParts,FromCorner,SecondHalf,FALSE,0.616732804232803,0.462043996613757,1,Denzel,Dumfries,#1c1b1b
73,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445606047,Miss,6504,413160,Andrea Petagna,81.2461182240656,25.0134366178513,2,NA,FALSE,FALSE,NA,NA,39.62904762,6.2704827704,0.0188373923301697,NA,LeftFoot,SetPiece,FirstHalf,FALSE,0.39203005663125,0.677248677248677,0.408262026025262,Andrea,Petagna,#333333
74,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445606729,AttemptSaved,9804,719360,Nemanja Radonjic,90.0999984741211,39.8811898357676,2,NA,TRUE,TRUE,92.1,39.124761906,34.915,1.219999994,0.0477519631385803,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.757936507936506,0.322751321164021,1,Nemanja,Radonjic,#59181C
75,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445607839,AttemptSaved,9804,474448,Antonio Sanabria,96.1228040718214,42.9865633821487,3,NA,FALSE,TRUE,99.5000000004,40.301428572,33.16125,0.160526315,0.057748019695282,0.393,LeftFoot,RegularPlay,FirstHalf,FALSE,1.22189153439154,0.0424672791005291,1,Antonio,Sanabria,#59181C
76,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445619217,AttemptSaved,6504,416541,Andrea Barberis,74.1509691575344,33.3137488365173,17,NA,TRUE,TRUE,87.2117647056,33.8475,34.68625,1.219999994,0.0394975244998932,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.818452380952381,0.322751321164021,1,Andrea,Barberis,#333333
77,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445621841,AttemptSaved,6504,940440,Filippo Ranocchia,75.6150502640656,30.05190476,20,NA,FALSE,TRUE,102.629310345,34.1525,34.38125,1.1814736784,0.0151654183864594,0.0231,RightFoot,RegularPlay,FirstHalf,FALSE,0.899140211640211,0.312559174179894,1,Filippo,Ranocchia,#333333
78,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445623235,AttemptSaved,9804,361403,Karol Linetty,87.1044084882482,39.1247631884649,21,NA,TRUE,TRUE,88.1779411764,38.78857143,34.4575,1.219999994,0.0456802845001221,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.878968253968253,0.322751321164021,1,Karol,Linetty,#59181C
79,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445628539,AttemptSaved,9804,719360,Nemanja Radonjic,91.8000030517578,42.8709379410744,27,NA,FALSE,TRUE,102.8189655174,34.68625,32.0175,0.770526312,0.0895982384681702,0.1228,LeftFoot,RegularPlay,FirstHalf,FALSE,1.5244708994709,0.20384293968254,1,Nemanja,Radonjic,#59181C
80,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445629227,AttemptSaved,9804,1027472,Wilfried Singo,96.4122807008,20.9164336588436,27,NA,TRUE,TRUE,97.4736842099,22.3177070103,31.78875,1.219999994,0.0271674990653992,NA,RightFoot,FromCorner,FirstHalf,FALSE,1.58498677248677,0.322751321164021,1,Wilfried,Singo,#59181C
81,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445632457,Miss,6504,252650,Gianluca Caprari,68.7451490713311,43.3701910778,31,NA,FALSE,FALSE,NA,NA,31.865,4.4630344888,0.0499496459960938,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.32397821024115,0.677248677248677,0.573600765672846,Gianluca,Caprari,#333333
82,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445636805,Miss,6504,940440,Filippo Ranocchia,81.6966053793311,36.8974994182587,35,NA,FALSE,FALSE,NA,NA,28.791190475,0.5329473658,0.0481998026371002,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,2,0.102316539555168,0.725693650700349,Filippo,Ranocchia,#333333
83,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445638459,AttemptSaved,6504,940440,Filippo Ranocchia,74.9393238273311,46.4529946960871,37,NA,FALSE,TRUE,102.3448275864,34.53375,34.83875,1.380526309,0.0419991314411163,0.0477,RightFoot,FreeKick,FirstHalf,FALSE,0.778108465608464,0.36521860026455,1,Filippo,Ranocchia,#333333
84,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445643115,Goal,9804,442581,Aleksey Miranchuk,96.2193011892786,30.2800000915527,43,NA,FALSE,TRUE,NA,NA,36.2875,0.0385263156,0.387658059597015,0.8777,LeftFoot,RegularPlay,FirstHalf,FALSE,0.39484126984127,0.010192146984127,1,Aleksey,Miranchuk,#59181C
85,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445644659,Miss,6504,252650,Gianluca Caprari,90.6999969482422,41.7146879410744,45,0,FALSE,FALSE,NA,NA,28.707142856,2.7685517248,0.0989872813224792,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.523073200254128,0.714170040331624,Gianluca,Caprari,#333333
86,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445666333,Miss,6504,940440,Filippo Ranocchia,78.9936910400656,21.4769426787,53,NA,FALSE,FALSE,NA,NA,35.9825,5.7925517344,0.0161295831203461,NA,RightFoot,RegularPlay,SecondHalf,FALSE,0.768211737381302,0.677248677248677,0.441946851298199,Filippo,Ranocchia,#333333
87,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445673823,AttemptSaved,9804,719360,Nemanja Radonjic,90.1999969482422,50.4466231330129,62,NA,TRUE,TRUE,91.8,48.554904456,32.55125,1.219999994,0.0334727466106415,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.3832671957672,0.322751321164021,1,Nemanja,Radonjic,#59181C
88,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445677559,Miss,9804,941656,Samuele Ricci,96.1228040718214,45.1918460605129,66,NA,FALSE,FALSE,102.8189655174,36.745,20.7062420414,0.1797894728,0.138330221176147,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,2,0.0135243528097855,0.284343976456608,Samuele,Ricci,#59181C
89,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445677625,Goal,9804,474448,Antonio Sanabria,103.198274415246,30.7212505817413,66,NA,FALSE,TRUE,NA,NA,31.865,0.9759999952,0.730614840984344,0.9703,RightFoot,RegularPlay,SecondHalf,FALSE,1.56481481481482,0.258201056931217,1,Antonio,Sanabria,#59181C
90,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445681151,Miss,6504,416541,Andrea Barberis,88.9000015258789,34.1525005817413,69,NA,FALSE,FALSE,NA,NA,33.31375,6.513793116,0.0554926097393036,NA,RightFoot,SetPiece,SecondHalf,FALSE,1.07135042462744,0.677248677248677,0.393012174997054,Andrea,Barberis,#333333
91,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445684525,Miss,9804,719360,Nemanja Radonjic,93,42.8709379410744,73,NA,FALSE,FALSE,NA,NA,25.2446875,0.1797894728,0.110883295536041,NA,RightFoot,FastBreak,SecondHalf,FALSE,2,0.0205349007017168,0.431737873433986,Nemanja,Radonjic,#59181C
92,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445687503,AttemptSaved,6504,799497,Samuele Birindelli,86.4602924791241,31.5599994182587,76,NA,FALSE,TRUE,102.8189655174,34,35.29625,1.9070526222,0.0759250819683075,0.1973,RightFoot,FastBreak,SecondHalf,FALSE,0.657076719576718,0.504511275714286,1,Samuele,Birindelli,#333333
93,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445693185,AttemptSaved,6504,182836,Marco D'Alessandro,95.9298245603,32.1699988365173,82,NA,TRUE,TRUE,100.732758621,31.78875,31.48375,1.219999994,0.133903712034225,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.6656746031746,0.322751321164021,1,Marco,D'Alessandro,#333333
94,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445695083,Miss,6504,799497,Samuele Birindelli,97.3771929818,23.7189814308436,84,NA,FALSE,FALSE,NA,NA,28.118809523,2.407894725,0.0489051640033722,NA,Header,RegularPlay,SecondHalf,FALSE,2,0.409423012979554,0.642727015012135,Samuele,Birindelli,#333333
95,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445697325,AttemptSaved,6504,799497,Samuele Birindelli,86.0308790762482,17.9737579637,87,NA,TRUE,TRUE,88.1779411764,19.6552866269,34.61,1.219999994,0.0252591073513031,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.838624338624339,0.322751321164021,1,Samuele,Birindelli,#333333
96,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445697385,AttemptSaved,6504,299981,Pablo Mari,73.7004820022689,38.2002374557675,87,NA,TRUE,TRUE,84.6247572816,36.8975,35.83,1.219999994,0.0177264213562012,NA,LeftFoot,RegularPlay,SecondHalf,FALSE,0.515873015873016,0.322751321164021,1,Pablo,Mari,#333333
97,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445698101,Miss,9804,719360,Nemanja Radonjic,91.3000030517578,42.5240616178513,87,NA,FALSE,FALSE,NA,NA,31.255,5.1842758704,0.0751160681247711,NA,RightFoot,RegularPlay,SecondHalf,FALSE,1.35859349801618,0.677248677248677,0.493800882514086,Nemanja,Radonjic,#59181C
98,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445700341,AttemptSaved,9804,719360,Nemanja Radonjic,96.3157909450393,43.2300631546564,90,0,FALSE,TRUE,98.9210526314,40.973809524,31.7125,0.2054736832,0.20138031244278,0.8487,RightFoot,RegularPlay,SecondHalf,FALSE,1.60515873015873,0.0543581172486773,1,Nemanja,Radonjic,#59181C
99,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445702581,AttemptSaved,9804,474448,Antonio Sanabria,101.017244273508,38.5364292142324,90,3,FALSE,TRUE,102.3448275864,37.05,35.90625,0.0385263156,0.212456971406937,0.7621,RightFoot,RegularPlay,SecondHalf,FALSE,0.495701058201058,0.010192146984127,1,Antonio,Sanabria,#59181C
100,3919072,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sat, Aug 13, 2022, 18:45 UTC",6504,Monza,#333333,9804,Torino,#59181C,2445704153,Goal,6504,737339,Dany Mota,99.8793088982459,31.8650005817413,90,4,FALSE,TRUE,NA,NA,33.695,1.1814736784,0.679639339447021,0.6842,LeftFoot,RegularPlay,SecondHalf,FALSE,1.08068783068783,0.312559174179894,1,Dany,Mota,#333333
101,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446269825,AttemptSaved,8535,933817,Riccardo Sottil,91.6999969482422,49.8861167858743,2,NA,TRUE,TRUE,98.6315789471,42.00375,35.83,0.4430526294,0.041547417640686,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0.515873015873016,0.11720969031746,1,Riccardo,Sottil,#782078
102,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446271299,Miss,8535,463291,Luka Jovic,96.0263143160607,30.3400005817413,3,NA,FALSE,FALSE,99.0175438595,41.888125,57.6363980982,0.0898947364,0.0900409519672394,NA,RightFoot,RegularPlay,FirstHalf,FALSE,0,0.00380323330257523,0.159922843755448,Luka,Jovic,#782078
103,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446277069,AttemptSaved,8535,127460,Giacomo Bonaventura,81.4713575055344,36.8974994182587,10,NA,TRUE,TRUE,93.4,35.90625,36.36375,1.0723157842,0.0902239978313446,NA,RightFoot,FreeKick,FirstHalf,FALSE,0.374669312169311,0.283681424391534,1,Giacomo,Bonaventura,#782078
104,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446277165,AttemptSaved,8535,239350,Cristiano Biraghi,76.7412638560656,42.6396870589256,10,NA,TRUE,TRUE,87.8558823528,38.78857143,33.77125,1.219999994,0.0221166610717773,NA,LeftFoot,SetPiece,FirstHalf,FALSE,1.06051587301587,0.322751321164021,1,Cristiano,Biraghi,#782078
105,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446278323,Miss,8535,933817,Riccardo Sottil,92,50.0262420363,11,NA,FALSE,FALSE,NA,NA,27.362380952,1.0723157842,0.0426160395145416,NA,RightFoot,RegularPlay,FirstHalf,FALSE,2,0.161551269581086,0.569481311395682,Riccardo,Sottil,#782078
106,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446279491,AttemptSaved,8535,463291,Luka Jovic,95.3508786640393,31.8650005817413,13,NA,FALSE,TRUE,104.1465517242,31.56,30.7975,0.9374736796,0.0373290181159973,0.2945,Header,FromCorner,FirstHalf,FALSE,1.84722222222222,0.24800890994709,1,Luka,Jovic,#782078
107,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446280247,AttemptSaved,7801,526230,Cyriel Dessers,90.9000015258789,24.8399994705564,14,NA,TRUE,TRUE,92.3,25.5915625,34.07625,1.219999994,0.105906754732132,NA,LeftFoot,FastBreak,FirstHalf,FALSE,0.979828042328042,0.322751321164021,1,Cyriel,Dessers,#C8091D
108,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446282219,Goal,8535,127460,Giacomo Bonaventura,90.4000015258789,29.631666665,16,NA,FALSE,TRUE,NA,NA,36.66875,1.4254736772,0.114321678876877,0.3842,LeftFoot,RegularPlay,FirstHalf,FALSE,0.293981481481481,0.377109438412698,1,Giacomo,Bonaventura,#782078
109,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446283615,Goal,7801,740161,David Okereke,92.5999984741211,29.0433326907676,19,NA,FALSE,TRUE,NA,NA,31.1025,1.380526309,0.0220201015472412,0.2757,Header,RegularPlay,FirstHalf,FALSE,1.76653439153439,0.36521860026455,1,David,Okereke,#C8091D
110,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446286981,AttemptSaved,7801,782695,Luca Zanimacchia,74.8266955942689,38.9566673092324,26,NA,TRUE,TRUE,84.6247572816,37.58375,33.085,1.219999994,0.0346240401268005,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.24206349206349,0.322751321164021,1,Luca,Zanimacchia,#C8091D
111,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446288295,AttemptSaved,7801,526230,Cyriel Dessers,96.1228040718214,38.0321415765351,28,NA,TRUE,TRUE,97.7631578942,37.756,35.0675,0.5329473658,0.0910354554653168,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.717592592592592,0.140991366613757,1,Cyriel,Dessers,#C8091D
112,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446291121,AttemptSaved,8535,933817,Riccardo Sottil,94.3859663830393,45.5421645320129,31,NA,FALSE,TRUE,103.1982758622,36.5925,33.085,1.0145263108,0.0645719766616821,0.0533,RightFoot,RegularPlay,FirstHalf,FALSE,1.24206349206349,0.268393203915344,1,Riccardo,Sottil,#782078
113,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446292887,Goal,8535,463291,Luka Jovic,93,28.2869060434649,34,NA,FALSE,TRUE,NA,NA,35.83,0.160526315,0.0972349643707275,0.2067,RightFoot,RegularPlay,FirstHalf,FALSE,0.515873015873016,0.0424672791005291,1,Luka,Jovic,#782078
114,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446294297,AttemptSaved,8535,933817,Riccardo Sottil,90.3000030517578,43.3701910778,36,NA,TRUE,TRUE,92.7,41.888125,32.3225,1.219999994,0.0363234877586365,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.44378306878307,0.322751321164021,1,Riccardo,Sottil,#782078
115,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446295335,AttemptSaved,8535,933817,Riccardo Sottil,88.8000030517578,51.2173227012257,37,NA,TRUE,TRUE,91.3,48.3447133731,31.63625,1.219999994,0.0253224074840546,NA,RightFoot,RegularPlay,FirstHalf,FALSE,1.62533068783069,0.322751321164021,1,Riccardo,Sottil,#782078
116,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446296189,Miss,8535,789243,Youssef Maleh,95.9298245603,39.5450012834649,38,NA,FALSE,FALSE,NA,NA,27.362380952,0.8925263114,0.0681397616863251,NA,Header,RegularPlay,FirstHalf,FALSE,2,0.134464829172281,0.569481311395682,Youssef,Maleh,#782078
117,3919075,1,55,Serie A,Serie A Round 1,55,2022/2023,"Sun, Aug 14, 2022, 16:30 UTC",8535,Fiorentina,#782078,7801,Cremonese,#C8091D,2446299113,AttemptSaved,8535,463291,Luka Jovic,93.5999984741211,37.2787494182587,41,NA,TRUE,TRUE,96.9912280694,36.36375,34.07625,1.219999994,0.150173157453537,NA,LeftFoot,RegularPlay,FirstHalf,FALSE,0.979828042328042,0.322751321164021,1,Luka,Jovic,#782078
